,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Total_Bathrooms,Total_porch_SF,hasPool,hasBasement,hasFirePlaces,has2ndFloor,GrupoPrecio
1640,1841,duplex_all_style_age,RL,9.26369154747318,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1960_1990,1960_1990,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,Gd,Gd,Unf,7.05012252026906,Unf,0,0,1152,GasA,TA,Y,SBrkr,1152,0,0,7.05012252026906,2,0,2,0,2,1.09861228866811,TA,6,Typ,0,NA,Detchd,1960,Unf,1,252,TA,Fa,N,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,12.0386238239817,7.74240202181578,4,0,False,True,False,False,Barato
1641,1842,1_5 story_fin,RL,9.18819700729049,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,6.37331978957701,585,GasA,TA,N,FuseA,687,425,0,7.01481435127554,1,0,2,0,4,0.693147180559945,TA,6,Typ,0,NA,Detchd,1934,Unf,1,226,Po,Po,N,0,0,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,12.1536560113515,7.43661726523423,3,0,False,True,False,True,Caro
1642,1843,1_story_1946_,RL,9.3609992482613,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1960_1990,1960_1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,172,TA,TA,CBlock,TA,TA,No,Unf,6.26909628370626,Unf,0,6.26530121273771,1052,GasA,TA,Y,SBrkr,1052,0,0,6.95939851213398,0,0,1,1,3,0.693147180559945,TA,6,Typ,1,Po,Attchd,1984,Fin,1,668,TA,TA,Y,0,215,0,0,0,0,NA,NA,NA,0,4,2009,WD,Abnorml,12.1076145230305,7.6515955738576,1.5,215,False,True,True,False,Normal
1643,1844,split_foyer,RL,8.98907006504365,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1960_1990,1960_1990,Gable,CompShg,Plywood,HdBoard,BrkFace,23,TA,TA,CBlock,Gd,TA,Gd,Unf,6.12468339089421,Unf,0,0,456,GasA,TA,Y,SBrkr,1034,0,0,6.94215670569947,0,1,1,0,3,0.693147180559945,TA,5,Typ,1,Fa,Basment,1978,Fin,2,504,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,12.0802255225855,7.30653139893951,1.5,0,False,True,True,False,Normal
1644,1845,split_multi_level,RL,9.64218772135847,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1960_1990,1960_1990,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Gd,No,Unf,0,Unf,0,6.31535800152233,552,GasA,TA,Y,SBrkr,904,611,259,7.48155570190952,0,0,2,0,4,0.693147180559945,TA,8,Typ,1,TA,Attchd,1961,Unf,1,384,TA,TA,Y,290,40,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,12.2320650520912,7.63385355968177,2,330,False,True,True,True,Muy Caro
1645,1846,split_multi_level,RL,9.63645741981521,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1930_1960,1930_1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54,TA,TA,CBlock,TA,TA,Av,Unf,6.37842618365159,Unf,0,6.31173480915291,1138,GasA,Ex,Y,SBrkr,1138,0,0,7.03790596344718,0,1,1,0,3,0.693147180559945,TA,6,Typ,1,TA,Attchd,1960,RFn,2,480,TA,TA,Y,0,0,0,0,140,0,NA,MnPrv,NA,0,3,2009,COD,Normal,12.1409899409502,7.73017479524622,1.5,140,False,True,True,False,Caro
1646,1847,split_multi_level,RL,9.65406419220144,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,5,1930_1960,1930_1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,366,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,6.71659477352098,825,GasA,Ex,Y,SBrkr,2071,0,0,7.63626960337937,0,1,1,1,4,0.693147180559945,TA,9,Typ,1,TA,Attchd,1956,Unf,1,336,TA,TA,Y,131,28,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,12.24981881357,7.97108575350561,2,159,False,True,True,False,Muy Caro
1647,1849,1_story_1946_,RL,9.65733122691285,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1930_1960,1930_1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1383,0,0,7.23273313617761,0,0,1,0,2,0.693147180559945,TA,6,Mod,0,NA,Attchd,1980,Unf,2,498,Fa,TA,Y,0,0,90,0,110,0,NA,NA,NA,0,10,2009,WD,Normal,12.1144618212788,7.23201033166476,1,200,False,False,False,False,Caro
1648,1850,1_story_1946_,RL,9.16659744902826,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1930_1960,1930_1960,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.55295958492162,Unf,0,6.70563909486,1073,GasA,TA,Y,FuseA,1073,0,0,6.97914527506881,1,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Attchd,1956,Unf,1,340,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,2,2009,WD,Normal,11.993613762991,7.67136092319064,2,0,False,True,False,False,Barato
1649,1851,2_story_1946_,RL,9.14323856843545,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1930_1960,1930_1960,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.83773044716594,Unf,0,6.00635315960173,747,GasA,Ex,Y,SBrkr,892,747,0,7.40245152081824,0,0,1,1,3,0.693147180559945,Gd,6,Typ,1,Gd,Detchd,1946,Unf,1,240,TA,TA,Y,0,50,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,12.1011793481598,7.77737360265786,1.5,50,False,True,True,True,Normal
1650,1852,1_story_1946_,RL,8.91476052739726,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Unf,5.15905529921453,Unf,0,6.82110747225646,1089,GasW,TA,Y,SBrkr,1089,0,0,6.99393297522319,1,0,1,0,3,0.693147180559945,TA,5,Typ,1,Gd,Detchd,1954,RFn,1,252,TA,TA,P,328,0,0,0,0,0,NA,MnPrv,NA,0,9,2009,WD,Normal,12.0925396638483,7.68616230349291,2,328,False,True,True,False,Normal
1651,1853,1_story_PUD_1946_,RL,8.3513747067213,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,5,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,149,Gd,TA,CBlock,Gd,TA,Mn,ALQ,6.31535800152233,ALQ,393,4.65396035015752,1049,GasA,TA,Y,SBrkr,1049,0,0,6.95654544315157,1,0,2,0,2,0.693147180559945,Gd,5,Typ,0,NA,Attchd,1984,Fin,1,266,TA,TA,Y,0,105,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,11.9264728893958,7.64873978895624,3,105,False,True,False,False,Barato
1652,1854,split_multi_level,RL,9.28535507578163,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1960_1990,1990_,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,6.13339804299665,ALQ,286,5.73334127689775,1054,GasA,Gd,Y,SBrkr,1061,0,0,6.96790920180188,1,0,1,1,1,0.693147180559945,Gd,4,Typ,0,NA,Attchd,1990,Unf,2,462,TA,TA,Y,114,36,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,11.9598057841713,7.65681009148038,2.5,150,False,True,False,False,Barato
1653,1855,split_multi_level,RL,9.86557797946291,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1960_1990,1960_1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100,Gd,TA,CBlock,Gd,TA,Av,GLQ,4.26267987704132,GLQ,450,0,520,GasA,Gd,Y,SBrkr,1338,0,0,7.19967834569117,0,0,1,1,2,0.693147180559945,Gd,5,Min2,1,Po,Attchd,1983,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,NA,NA,Shed,600,9,2009,WD,Normal,12.1469139940287,7.52725591937378,1.5,0,False,True,True,False,Caro
1654,1856,2_story_1946_,RL,9.26492324974647,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,Gd,No,Unf,6.16331480403464,Unf,0,6.40687998606931,1079,GasA,Ex,Y,SBrkr,1079,800,0,7.539027055824,1,0,2,1,3,0.693147180559945,Gd,8,Typ,1,TA,Attchd,1993,RFn,2,473,TA,TA,Y,400,100,144,0,0,0,NA,MnPrv,NA,0,8,2009,WD,Normal,12.1203531858202,7.99226864327075,3.5,644,False,True,True,True,Caro
1655,1858,duplex_all_style_age,RL,8.85637603673042,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1114,1114,0,7.70930833338587,0,0,2,0,6,1.09861228866811,TA,8,Typ,0,NA,Detchd,1979,Unf,2,720,TA,TA,Y,73,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Alloca,12.2747466714725,7.70885960104718,2,73,False,False,False,True,Muy Caro
1656,1859,duplex_all_style_age,RL,8.85637603673042,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1535,0,0,7.33693691370762,0,0,2,0,4,1.09861228866811,TA,8,Typ,0,NA,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,6,2009,WD,Alloca,12.1424171531601,7.3362856600213,2,0,False,False,False,False,Caro
1657,1860,duplex_all_style_age,RL,8.85950548451913,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1960_1990,1960_1990,Gable,CompShg,Plywood,Plywood,BrkFace,216,TA,TA,CBlock,Gd,TA,Av,Unf,6.9985096422506,Unf,0,0,1094,GasA,TA,Y,SBrkr,1229,0,0,7.11476944836646,2,0,0,2,2,1.09861228866811,Gd,6,Typ,2,TA,Detchd,1979,Unf,2,672,TA,TA,Y,120,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Alloca,11.9901354270152,7.75061473277041,3,120,False,True,True,False,Barato
1658,1861,duplex_all_style_age,RL,8.85480763261623,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1513,0,0,7.32251043399739,0,0,2,0,4,1.09861228866811,TA,8,Typ,0,NA,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Alloca,12.1423017901642,7.32184971378836,2,0,False,False,False,False,Caro
1659,1863,duplex_all_style_age,RL,8.97966855424118,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,TA,TA,PConc,Ex,TA,No,Unf,6.71052310945243,Unf,0,5.85507192220243,1168,GasA,Ex,Y,SBrkr,1168,1619,0,7.93307977188041,2,0,4,2,6,1.09861228866811,TA,8,Typ,2,TA,BuiltIn,2000,Fin,4,820,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,12.3034240799438,8.28273588020175,7,312,False,True,True,True,Muy Caro
1660,1864,duplex_all_style_age,RL,8.98431767991113,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,BrkFace,23,TA,TA,PConc,Ex,TA,No,Unf,6.71052310945243,Unf,0,5.85507192220243,1168,GasA,Ex,Y,SBrkr,1168,1619,0,7.93307977188041,2,0,4,2,6,1.09861228866811,TA,8,Typ,2,TA,BuiltIn,2000,Fin,4,820,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,12.3037543387279,8.28273588020175,7,312,False,True,True,True,Muy Caro
1661,1865,1_story_1946_,RL,9.29963247945494,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,Stone,242,Ex,TA,PConc,Ex,TA,Gd,Unf,6.92951677076365,Unf,0,6.28226674689601,1555,GasA,Ex,Y,SBrkr,1680,0,0,7.42714413340862,1,0,1,1,1,0.693147180559945,Ex,8,Typ,1,Gd,Attchd,2009,Fin,3,1138,TA,TA,Y,185,24,0,0,0,0,NA,NA,NA,0,7,2009,New,Partial,11.9617550194295,8.081784206935,2.5,209,False,True,True,False,Barato
1662,1866,1_story_1946_,RL,9.28887424963029,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,Stone,364,Ex,TA,PConc,Ex,TA,Gd,Unf,7.00760061395185,Unf,0,6.42486902390539,1720,GasA,Ex,Y,SBrkr,1720,0,0,7.45066079621154,1,0,2,0,3,0.693147180559945,Ex,8,Typ,1,Gd,Attchd,2008,RFn,3,846,TA,TA,Y,208,104,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,12.1409410598973,8.14322675036744,3,312,False,True,True,False,Caro
1663,1867,1_story_1946_,RL,9.12467354521909,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,7.29233717617388,1468,GasA,Ex,Y,SBrkr,1468,0,0,7.29233717617388,0,0,2,0,3,0.693147180559945,Gd,6,Typ,1,Gd,Attchd,2008,RFn,3,904,TA,TA,Y,192,142,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,12.0931319381828,7.98480338973441,2,334,False,True,True,False,Normal
1664,1868,1_story_1946_,RL,9.34338414573395,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,Stone,352,Gd,TA,PConc,Ex,TA,Av,Unf,7.2152399787301,Unf,0,6.17378610390194,1838,GasA,Ex,Y,SBrkr,1838,0,0,7.51697722460432,1,0,2,0,3,0.693147180559945,Gd,7,Typ,2,Gd,Attchd,2007,RFn,2,524,TA,TA,Y,154,222,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,12.1054078473754,8.20958048347558,3,376,False,True,True,False,Normal
1665,1869,1_story_1946_,RL,8.81922185757494,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,6.80572255341699,Unf,0,5.9427993751267,1282,GasA,Ex,Y,SBrkr,1290,0,0,7.16317239084664,1,0,2,0,2,0.693147180559945,Gd,6,Typ,1,Gd,Attchd,2007,RFn,2,662,TA,TA,Y,168,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,11.9798316177943,7.85243908535751,3,168,False,True,True,False,Barato
1666,1870,1_story_1946_,RL,9.24232341782923,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Gd,TA,PConc,Gd,TA,Av,Unf,6.7719355558396,Unf,0,5.94803498918065,1254,GasA,Ex,Y,SBrkr,1254,0,0,7.13489085156588,1,0,2,0,2,0.693147180559945,Gd,5,Typ,0,NA,Attchd,2008,RFn,3,810,TA,TA,Y,168,92,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,12.0094830102172,7.82724090175281,3,260,False,True,False,False,Barato
1667,1871,1_story_1946_,RL,9.36271805239707,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Ex,TA,Gd,Unf,3.2188758248682,Unf,0,7.29641326877392,1498,GasA,Ex,Y,SBrkr,1498,0,0,7.3125534981026,0,0,2,0,3,0.693147180559945,Gd,7,Typ,1,Gd,Attchd,2005,Fin,3,844,TA,TA,Y,144,98,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,12.1017182720816,8.00503334463711,2,242,False,True,True,False,Normal
1668,1872,2_story_1946_,RL,9.36280391510265,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,6.55819780281227,704,GasA,Ex,Y,SBrkr,704,718,0,7.26052259808985,0,0,2,1,3,0.693147180559945,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,440,TA,TA,Y,36,28,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,12.1259614167048,7.66199755890189,2.5,64,False,True,True,True,Caro
1669,1873,2_story_1946_,RL,9.72310411637243,Pave,NA,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,6.68586094706836,Unf,0,6.47697236288968,1449,GasA,Gd,Y,SBrkr,944,815,0,7.4730690880322,1,0,2,1,3,0.693147180559945,Gd,7,Typ,1,TA,Attchd,1992,Unf,2,525,TA,TA,Y,150,193,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,12.1727245898254,8.07340296898641,3.5,343,False,True,True,True,Caro
1670,1874,1_story_1946_,RL,9.18584274037578,Pave,NA,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,Unf,6.62804137617953,Unf,0,5.46383180502561,990,GasA,Ex,Y,SBrkr,990,0,0,6.89871453432999,1,0,1,0,3,0.693147180559945,TA,5,Typ,0,NA,Attchd,1995,RFn,1,440,TA,TA,Y,66,0,0,0,92,0,NA,NA,NA,0,10,2009,WD,Normal,12.1237762530194,7.59085212368858,2,158,False,True,False,False,Caro
1671,1875,1_story_1946_,RL,9.59926951144425,Pave,NA,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,Unf,6.85751406254539,Unf,0,6.24222326545517,1463,GasA,Ex,Y,SBrkr,1463,0,0,7.28892769452126,1,0,2,0,3,0.693147180559945,TA,5,Typ,0,NA,Attchd,1998,Fin,2,539,TA,TA,Y,0,81,0,0,0,0,NA,GdPrv,NA,0,12,2009,WD,Normal,12.1871033247666,7.98139158158007,3,81,False,True,False,False,Caro
1672,1876,2_story_1946_,RL,9.07692325853583,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,TA,TA,PConc,Gd,TA,No,Unf,6.4085287910595,Unf,0,5.77765232322266,928,GasA,Ex,Y,SBrkr,928,844,0,7.48042830607421,1,0,2,1,3,0.693147180559945,TA,7,Typ,1,TA,Attchd,1998,RFn,2,492,TA,TA,Y,150,96,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,12.0758991418587,7.90100705199242,3.5,246,False,True,True,True,Normal
1673,1877,1_story_1946_,RL,9.28173036806286,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,Gd,TA,PConc,Gd,TA,No,Unf,7.13886699994552,Unf,0,5.15329159449778,1431,GasA,Ex,Y,SBrkr,1444,0,0,7.27586460054653,1,0,2,0,3,0.693147180559945,Gd,6,Typ,0,NA,Attchd,2002,RFn,2,577,TA,TA,Y,144,40,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,12.0979474591722,7.96380795323145,3,184,False,True,False,False,Normal
1674,1878,1_story_1946_,RL,9.32071827944579,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,Mn,Unf,3.2188758248682,Unf,0,7.29233717617388,1492,GasA,Ex,Y,SBrkr,1492,0,0,7.30854279753919,0,0,2,0,3,0.693147180559945,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,608,TA,TA,Y,0,114,0,0,168,0,NA,NA,NA,0,7,2009,WD,Family,12.1208310284053,8.00101996132365,2,282,False,True,True,False,Caro
1675,1879,1_story_1946_,RL,9.69707820021308,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1960_1990,1960_1990,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,BrkTil,Gd,TA,Av,Unf,6.4393503711001,Unf,0,5.64544689764324,907,GasA,TA,Y,SBrkr,907,0,0,6.81124437860129,0,0,1,0,3,0.693147180559945,TA,5,Typ,0,NA,Attchd,1978,Unf,1,343,TA,TA,Y,72,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD,Normal,12.174070889529,7.50328963067508,1,72,False,True,False,False,Caro
1676,1880,1_story_1946_,RL,8.84664081310049,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,40,TA,TA,CBlock,TA,TA,No,BLQ,6.56667242980324,BLQ,72,4.89034912822175,914,GasA,TA,Y,SBrkr,914,0,0,6.81892406527552,1,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,Attchd,1979,Unf,2,444,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,12.0161197913578,7.5109777520141,2,0,False,True,False,False,Barato
1677,1881,1_story_1946_,RL,9.36434818445553,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,7.11882624906208,Unf,0,5.8171111599632,1569,GasA,Ex,Y,SBrkr,1611,0,0,7.38523092306657,1,0,2,0,3,0.693147180559945,Gd,6,Typ,0,NA,Attchd,2002,RFn,3,1231,TA,TA,Y,262,93,0,0,0,0,NA,NA,NA,0,9,2009,WD,Normal,12.1380504355887,8.06463647577422,3,355,False,True,False,False,Caro
1678,1883,2_story_1946_,RL,9.07680897935166,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,3,103,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,6.73459165997295,840,GasA,Ex,Y,SBrkr,840,885,0,7.45356187164337,0,0,2,1,3,0.693147180559945,Gd,6,Typ,0,NA,Attchd,2002,RFn,2,550,TA,TA,Y,0,48,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,12.1189934377379,7.84971375760487,2.5,48,False,True,False,True,Caro
1679,1884,2_story_1946_,RL,9.32821229257107,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,6.85118492749374,944,GasA,Ex,Y,SBrkr,944,926,0,7.53422832627409,0,0,2,1,3,0.693147180559945,Gd,6,Typ,0,NA,Attchd,2001,RFn,2,608,TA,TA,Y,256,43,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,12.1096366690862,7.94236223767433,2.5,299,False,True,False,True,Caro
1680,1885,1_story_1946_,RL,9.66465913430174,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,260,Gd,TA,PConc,Gd,TA,Gd,Unf,7.12849594568004,Unf,0,5.37989735354046,1462,GasA,Ex,Y,SBrkr,1513,0,0,7.32251043399739,1,0,2,0,2,0.693147180559945,Gd,5,Typ,1,TA,Attchd,1999,Fin,2,521,TA,TA,Y,135,34,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,12.091216027395,7.99799931797973,3,169,False,True,True,False,Normal
