"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasBasement","hasFirePlaces","has2ndFloor","GrupoPrecio"
"173","1_5 story_fin","RL",-0.283704254522232,"Pave","NA","Reg","Bnk","AllPub","Corner","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",6,3,"1900_1930","1930_1960","Gable","CompShg","AsbShng","AsbShng","None",-0.644760428806657,"TA","Fa","BrkTil","Fa","Fa","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.619744942522213,-0.518397141549836,"GasA","TA","Y","FuseF",-0.826556874944056,0.253058275697271,-0.123746348511058,-0.324989062516891,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.262994066662584,"Typ",-0.946407201358236,"NA","Detchd",-0.198518512243861,"Unf",0.179818961080594,0.120920253414902,"TA","TA","N",-0.734893767692323,-0.766597944280978,3.0760275121142,-0.135897953653059,-0.276536832131601,0,"NA","GdPrv","NA",-0.130244470789518,"5","2006","WD","AdjLand",0.046725692446397,-0.457185277500469,-0.313680608443329,0.0866028870822793,"False","True","False","True","Normal"
"174","1_story_PUD_1946_","RL",-0.98822303705673,"Pave","NA","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",0.781790600312638,"Unf",-0.331643014397708,0.440249183663857,0.713851617015712,"GasA","Gd","Y","SBrkr",0.525414161931525,-0.914952241455898,-0.123746348511058,-0.327484960509723,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,-1.18833106274372,-0.17542048164079,"Gd",-1.08737931408568,"Typ",0.575826068296276,"TA","Attchd",0.551916966603454,"RFn",0.179818961080594,-0.225955329472515,"TA","TA","Y",-0.0697761145907509,-0.766597944280978,0.807153954213736,7.80139190189593,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2008","WD","Normal",0.0919980954540687,0.268808800906425,0.849551647867348,0.847703808509144,"False","True","True","False","Normal"
"175","2_story_1946_","FV",0.613312076353391,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",0.36582767882453,"Unf",-0.331643014397708,0.575605233357474,-0.13042178984306,"GasA","Ex","Y","SBrkr",-0.427298625764913,1.35459664959782,-0.123746348511058,0.927395249604546,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.938180757036717,"Typ",0.575826068296276,"Gd","Attchd",0.986379612251899,"RFn",0.179818961080594,0.909273850886306,"TA","TA","Y",-0.734893767692323,1.34624490602118,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","GdWo","NA",-0.130244470789518,"5","2010","WD","Normal",1.24615436395151,0.596103549032154,0.26793551971201,-0.348311925161643,"False","True","True","True","Caro"
"176","1_5 story_fin","RM",-0.712260901054739,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,"1900_1930","1990_","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","PConc","TA","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.764976054701175,0.0818666101474409,"GasA","TA","Y","SBrkr",-0.0500684179197916,0.141480035237517,-0.123746348511058,0.215201973550207,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.938180757036717,"Typ",0.575826068296276,"Gd","Detchd",-1.93636909483764,"Unf",0.179818961080594,-0.76203577575307,"TA","TA","P",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"6","2008","WD","Normal",-0.239141534461299,0.238779651478028,-0.313680608443329,-1.16981768162239,"False","True","True","True","Barato"
"177","1_5 story_fin","RM",-0.148941624999619,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,"1900_1930","1960_1990","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.644760428806657,"TA","TA","CBlock","Gd","Gd","No","Unf",0.419426615040474,"Unf",-0.331643014397708,0.495848028488854,-0.289028065698031,"GasA","TA","Y","SBrkr",-0.427298625764913,0.649517130096823,-0.123746348511058,0.37476002878052,-0.794187118669497,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",-0.946407201358236,"NA","Detchd",-0.00103549149456777,"Unf",0.179818961080594,-0.194421185573659,"TA","TA","N",0.15192976977644,0.833569802639035,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"11","2007","WD","Normal",0.172571963624149,0.139016381265047,-0.313680608443329,0.225534007660199,"False","True","False","True","Normal"
"178","split_multi_level","RL",1.06856326542523,"Pave","NA","IR1","Low","AllPub","Corner","Mod","Mitchel","Norm","Norm","1Fam","SLvl",6,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","Plywood","None",-0.644760428806657,"TA","TA","PConc","Gd","TA","Gd","Unf",0.938260898091534,"Unf",-0.331643014397708,-0.587157939141062,0.486922637715522,"GasA","TA","Y","SBrkr",0.577730760099826,-0.914952241455898,-0.123746348511058,-0.280378853998492,2.86181220348146,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",0.575826068296276,"TA","Attchd",-0.0800286997942851,"Fin",0.179818961080594,0.120920253414902,"TA","TA","Y",9.13101808664766,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","MnPrv","NA",-0.130244470789518,"9","2007","WD","Normal",0.392929485592558,0.171253201161279,2.01278390417802,7.43183082720186,"False","True","True","False","Caro"
"179","split_foyer","RL",0.544064130347635,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",5,5,"1960_1990","1960_1990","Gable","CompShg","HdBoard","Plywood","BrkFace",0.73958157347848,"TA","TA","CBlock","Gd","Gd","Gd","Unf",0.616351388738847,"Unf",-0.331643014397708,-3.1547874191401,-1.43587344495706,"GasA","Ex","Y","SBrkr",-0.311651408761299,-0.914952241455898,-0.123746348511058,-1.18853622542777,-0.794187118669497,3.71234738354721,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",-0.946407201358236,"NA","BuiltIn",-0.119525303944144,"RFn",0.179818961080594,-0.0052163221805224,"Fa","TA","Y",0.817047422878012,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"4","2008","WD","Family",0.148338828661853,-1.76639214048535,-0.895296736598667,0.183250623136484,"False","True","False","False","Normal"
"180","2_story_1946_","RL",-0.0480120123483911,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.55254135981402,-0.747766217401641,"GasA","Ex","Y","SBrkr",-1.12393543295335,0.882169631480991,-0.123746348511058,0.0454069782356435,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",0.575826068296276,"Gd","Attchd",1.06537282055162,"RFn",0.179818961080594,-0.341580523768321,"TA","TA","Y",-0.042062879044852,-0.300529668479032,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"3","2007","New","Partial",0.0266642162098214,-0.357701192276957,0.26793551971201,-0.38455482618197,"False","True","True","True","Normal"
"181","1_5 story_fin","RL",1.38328491418491,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",6,5,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","PConc","Gd","TA","Mn","LwQ",0.759193137307653,"LwQ",-0.132443116958709,0.324207594621178,0.438120706683223,"GasA","TA","Y","SBrkr",0.387738903593889,0.518946848707749,-0.123746348511058,0.829949528017802,-0.794187118669497,3.71234738354721,2.59225304565415,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.262994066662584,"Typ",0.575826068296276,"TA","Attchd",-0.0405320956444264,"RFn",0.179818961080594,0.909273850886306,"TA","TA","Y",-0.734893767692323,0.305359090063497,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"4","2010","WD","Normal",0.349736865171477,0.799460269683585,1.43116777602269,-0.753024319888627,"False","True","True","True","Caro"
"182","2_story_1946_","RL",0.047817525977303,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","Gd","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.650551856612834,-0.403712603623934,"GasA","Ex","Y","SBrkr",-0.735691204441216,1.25963644495122,-0.123746348511058,0.655987836446721,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",-0.946407201358236,"NA","Attchd",1.02587621640176,"RFn",0.179818961080594,0.38370478590537,"TA","TA","Y",0.401348889689529,0.957854676186221,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2007","WD","Normal",0.185171048148134,0.268808800906425,0.26793551971201,0.491315281809263,"False","True","False","True","Normal"
"183","2_story_1946_","RL",-0.385051047111497,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"TA","TA","PConc","TA","TA","No","Unf",0.793944523622868,"Unf",-0.331643014397708,-0.688332762023128,-0.501316465688531,"GasA","Ex","Y","SBrkr",-0.776993781942507,0.815697488228371,-0.123746348511058,0.257383838345176,1.03381254240598,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"TA",0.938180757036717,"Typ",0.575826068296276,"TA","Attchd",0.986379612251899,"Fin",0.179818961080594,-0.562319531060314,"TA","TA","Y",-0.042062879044852,0.398572745223886,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"4","2008","WD","Normal",0.323328431879597,-0.0609467881093612,1.43116777602269,-0.112733068529519,"False","True","True","True","Caro"
"184","1_story_1946_","RL",0.794611810114637,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",-0.195784644281748,"TA","TA","CBlock","Gd","Gd","No","LwQ",0.883068077727703,"LwQ",-0.158425712276839,-0.610793681757289,0.164829892902349,"GasA","Gd","Y","SBrkr",-0.0252868714190172,-0.914952241455898,-0.123746348511058,-0.868366006076867,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,-1.18833106274372,-0.17542048164079,"Gd",-1.08737931408568,"Typ",0.575826068296276,"TA","Attchd",0.314937341704302,"Unf",0.179818961080594,0.241801138360517,"TA","TA","Y",0.131144843117016,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"7","2006","WD","Normal",0.0174476228579485,-0.332882317850206,0.849551647867348,-0.414757243698909,"False","True","True","False","Normal"
"185","1_story_1946_","RL",0.838862929183056,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",5,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",0.611736920993175,"Unf",-0.331643014397708,0.662541129742286,0.740692679083477,"GasA","Gd","Y","SBrkr",0.654828904768902,-0.914952241455898,-0.123746348511058,-0.212147991727616,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",0.262994066662584,"Typ",-0.946407201358236,"NA","Attchd",0.67040677905303,"Unf",0.179818961080594,-0.530785387161458,"TA","TA","Y",-0.734893767692323,-0.160709185738449,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"11","2008","WD","Normal",0.354504978420852,0.343402255871519,0.849551647867348,-0.934238824990262,"False","True","False","False","Caro"
"186","1_5 story_fin","RM",0.328171964657685,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,6,"1900_1930","1930_1960","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","Gd","PConc","Fa","TA","No","Unf",0.758685273493481,"Unf",-0.331643014397708,-3.1547874191401,-0.874651238085618,"GasA","TA","Y","SBrkr",-0.49613625493373,0.713615268233277,-0.123746348511058,0.378804532068721,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,1.44473444557639,-0.17542048164079,"TA",0.262994066662584,"Typ",-0.946407201358236,"NA","Detchd",-0.711974366192024,"Unf",-1.32054549543561,-0.467717099363746,"TA","TA","Y",-0.734893767692323,-0.766597944280978,2.87873415925329,-0.135897953653059,-0.276536832131601,0,"NA","NA","Shed",9.14316184942416,"6","2010","WD","Normal",-0.765481870770668,-0.197971156622576,0.849551647867348,0.0141170850416255,"False","True","False","True","Barato"
"187","split_foyer","RL",0.220689434250566,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","Av","Unf",0.805245066953826,"Unf",-0.331643014397708,-0.373250462889198,-0.291468162249646,"GasA","TA","Y","SBrkr",-0.405270584430891,-0.914952241455898,-0.123746348511058,-1.30023376484925,1.03381254240598,-0.268362461461244,-1.08929782237594,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",-0.672477762042165,"Unf",-1.32054549543561,-1.07737721474163,"TA","TA","Y",0.304352565278883,0.351965917643692,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2006","WD","Normal",-0.874655188371411,-0.875441948822262,-0.313680608443329,0.171169656129709,"False","True","False","False","Barato"
"188","1_story_1946_","RL",0.183527732449166,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"1930_1960","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",-0.308028590412975,"Gd","TA","CBlock","TA","TA","No","Unf",0.814895730093537,"Unf",-0.331643014397708,-0.0602876242790438,0.0208641963570672,"GasA","Ex","Y","SBrkr",-0.256581305426245,-0.914952241455898,-0.123746348511058,-1.12453504758234,1.03381254240598,-0.268362461461244,-1.08929782237594,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",-1.08737931408568,"Typ",-0.946407201358236,"NA","Attchd",-0.790967574491741,"RFn",-1.32054549543561,-1.01430892694392,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","MnPrv","NA",-0.130244470789518,"8","2008","WD","Normal",-0.613871538595362,-0.561250787523834,0.26793551971201,-1.16981768162239,"False","True","False","False","Barato"
"189","1_story_1946_","RL",0.227183364903002,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","BrkFace",0.334256212449048,"TA","Gd","CBlock","Gd","TA","No","LwQ",0.726219350641529,"LwQ",4.26294592435833,-3.1547874191401,1.56544531352933,"GasA","TA","Y","SBrkr",1.48638746512822,-0.914952241455898,-0.123746348511058,0.446822340549613,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"TA",0.262994066662584,"Typ",0.575826068296276,"TA","Attchd",0.0384611126552909,"Unf",0.179818961080594,0.562398267998888,"TA","TA","Y",1.92557684471396,1.26856686005418,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2006","WD","Normal",0.563641548314577,1.07504090933244,0.849551647867348,1.94103132262234,"False","True","True","False","Caro"
"190","1_5 story_fin","RL",0.276906755368758,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,6,"1930_1960","1930_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.644760428806657,"TA","TA","CBlock","TA","TA","No","Unf",0.642117492370386,"Unf",-0.331643014397708,0.331010901493851,-0.137742079497904,"GasA","Ex","Y","SBrkr",-0.435559141265171,0.599663022657358,-0.123746348511058,0.325840165395961,-0.794187118669497,-0.268362461461244,-1.08929782237594,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",-0.988450595241035,"Unf",-1.32054549543561,-0.909195113947732,"TA","TA","Y",1.80086728475742,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"5","2007","WD","Normal",0.127862241895541,0.189920873050732,-0.895296736598667,1.04099928061755,"False","True","False","True","Normal"
"191","duplex_all_style_age","RL",0.504951913936404,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",7,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",-0.501337608750089,"TA","TA","PConc","Ex","TA","No","Unf",0.820901023522633,"Unf",-0.331643014397708,0.131465055738618,0.301475299792786,"GasA","Ex","Y","SBrkr",0.0600717887503168,2.9285620416152,-0.123746348511058,2.12512857853597,2.86181220348146,-0.268362461461244,4.43302847966919,3.05883159542556,4.0777999538965,5.6792380931206,"TA",0.938180757036717,"Typ",2.09805933795079,"TA","BuiltIn",0.828393195652464,"Fin",3.18054787411301,1.65558192315923,"TA","TA","Y",1.42673860488779,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"10","2009","WD","Normal",0.878458340615509,1.62940300292873,5.50248067311005,0.714813171434612,"False","True","True","True","Caro"
"192","1_story_1946_","FV",-0.0741018706632397,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","Wd Shng","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","ALQ",0.799414447148083,"ALQ",1.22731270469011,0.239396641100802,1.24091247216454,"GasA","Ex","Y","SBrkr",1.12017127795011,-0.914952241455898,-0.123746348511058,0.172480684110544,1.03381254240598,-0.268362461461244,0.751477611639102,-0.811822603525268,0.128201691416335,-0.17542048164079,"Gd",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",0.946883008102041,"RFn",0.179818961080594,0.436261692403464,"TA","TA","Y",0.595341538510821,0.600535664738063,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"8","2009","WD","Normal",0.0916412014780009,0.789402198208935,0.849551647867348,0.521517699326202,"False","True","False","False","Normal"
"193","1_5 story_fin","RL",0.798179171568524,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",7,5,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",0.46520748293548,"Gd","Gd","PConc","Gd","Gd","No","LwQ",0.890811781047782,"LwQ",0.543104361312679,-3.1547874191401,0.389318775650924,"GasA","Gd","Y","SBrkr",0.635554368601633,0.998495882173075,-0.123746348511058,1.30942728805281,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,1.44473444557639,-0.17542048164079,"Gd",1.61336744741085,"Typ",-0.946407201358236,"NA","Attchd",0.35443394585416,"Unf",1.6801834175968,1.47688844106572,"TA","TA","Y",-0.734893767692323,-0.766597944280978,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"2","2006","WD","Normal",0.890701919923111,1.09047004621523,0.26793551971201,-1.16981768162239,"False","True","False","True","Caro"
"194","2_story_1946_","RL",-0.156182479468966,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.644760428806657,"Gd","TA","PConc","Gd","TA","No","Unf",-1.52212046813172,"Unf",-0.331643014397708,0.596355477200372,-0.601360424304744,"GasA","Ex","Y","SBrkr",-0.958725122948186,1.08396006635501,-0.123746348511058,0.354463737264101,-0.794187118669497,-0.268362461461244,0.751477611639102,1.12350449595015,0.128201691416335,-0.17542048164079,"Gd",-0.412192623711549,"Typ",-0.946407201358236,"NA","Attchd",0.986379612251899,"RFn",0.179818961080594,0.0788747282164273,"TA","TA","Y",0.221212858641187,-0.0674955305780596,-0.343723937474906,-0.135897953653059,-0.276536832131601,0,"NA","NA","NA",-0.130244470789518,"12","2008","WD","Normal",-0.0395856974189347,-0.0523812507172388,0.26793551971201,-0.0644092005024161,"False","True","False","True","Normal"
