"","Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF"
"1026",1165,80,"RL",16157,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl",5,7,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Gd","ALQ",680,"Rec",391,289,1360,"GasA","Ex","Y","SBrkr",1432,0,0,1432,1,0,1,1,2,1,"Gd",5,"Typ",1,"TA","Attchd",1978,"Unf",2,588,"TA","TA","Y",168,180,0,0,0,0,"NA","NA","NA",0,6,2007,"WD","Normal",194000,2792,2.5,348
"1027",1166,20,"RL",9541,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",268,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1502,1502,"GasA","Ex","Y","SBrkr",1502,0,0,1502,0,0,2,0,3,1,"Gd",7,"Typ",0,"NA","Attchd",2009,"RFn",2,644,"TA","TA","Y",0,114,0,0,0,0,"NA","NA","NA",0,9,2009,"New","Partial",233170,3004,2,114
"1028",1167,20,"RL",10475,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",72,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,0,0,2,0,3,1,"Gd",7,"Typ",0,"NA","Attchd",2008,"RFn",3,776,"TA","TA","Y",160,33,0,0,0,0,"NA","NA","NA",0,2,2010,"WD","Normal",245350,3388,2,193
"1029",1168,60,"RL",10852,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",786,"Unf",0,173,959,"GasA","Ex","Y","SBrkr",959,712,0,1671,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"Fin",2,472,"TA","TA","Y",0,38,0,0,0,0,"NA","NA","NA",0,2,2006,"WD","Normal",173000,2630,3.5,38
"1030",1169,70,"RL",13728,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,"1930_1960","1960_1990","Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","Rec",626,"Unf",0,501,1127,"GasA","Ex","Y","SBrkr",1236,872,0,2108,0,0,2,0,4,1,"Gd",7,"Typ",2,"TA","Basment",1935,"Unf",2,540,"TA","TA","Y",0,0,0,0,90,0,"NA","NA","NA",0,7,2008,"WD","Normal",235000,3235,2,90
"1031",1170,60,"RL",35760,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,"1990_","1990_","Hip","CompShg","HdBoard","HdBoard","BrkFace",1378,"Gd","Gd","PConc","Ex","TA","Gd","GLQ",1387,"Unf",0,543,1930,"GasA","Ex","Y","SBrkr",1831,1796,0,3627,1,0,3,1,4,1,"Gd",10,"Typ",1,"TA","Attchd",1995,"Fin",3,807,"TA","TA","Y",361,76,0,0,0,0,"NA","NA","NA",0,7,2006,"WD","Normal",625000,5557,4.5,437
"1032",1171,80,"RL",9880,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,6,"1960_1990","1960_1990","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",522,"Unf",0,574,1096,"GasA","TA","Y","SBrkr",1118,0,0,1118,1,0,1,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1977,"Fin",1,358,"TA","TA","Y",203,0,0,0,0,576,"Gd","GdPrv","NA",0,7,2008,"WD","Normal",171000,2214,2,203
"1033",1172,20,"RL",9120,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,"1930_1960","1930_1960","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",662,"Unf",0,599,1261,"GasA","Ex","Y","SBrkr",1261,0,0,1261,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1958,"RFn",2,433,"TA","TA","Y",0,0,0,0,288,0,"NA","NA","Shed",1400,11,2008,"WD","Normal",163000,2522,2,288
"1034",1173,160,"FV",4017,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,625,625,"GasA","Ex","Y","SBrkr",625,625,0,1250,0,0,2,1,2,1,"Gd",5,"Typ",0,"NA","Detchd",2006,"Fin",2,625,"TA","TA","Y",0,54,0,0,0,0,"NA","NA","NA",0,3,2008,"WD","Normal",171900,1875,2.5,54
"1035",1174,50,"RL",18030,"Pave","NA","IR1","Bnk","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",5,6,"1930_1960","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",152,"BLQ",469,977,1598,"GasA","TA","Y","SBrkr",1636,971,479,3086,0,0,3,0,3,1,"Ex",12,"Maj1",1,"Gd","NA",1969,"NA",0,0,"NA","NA","Y",122,0,0,0,0,0,"NA","MnPrv","NA",0,3,2007,"WD","Normal",200500,4205,3,122
"1036",1175,70,"RL",16560,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,8,"1930_1960","1930_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",503,"Unf",0,449,952,"GasA","TA","Y","SBrkr",1170,1175,0,2345,0,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1932,"Unf",2,360,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,7,2006,"WD","Normal",239000,3297,2.5,0
"1037",1176,50,"RL",10678,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,"1990_","1990_","Hip","CompShg","HdBoard","HdBoard","BrkFace",337,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,983,1683,"GasA","Ex","Y","SBrkr",2129,743,0,2872,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1992,"Fin",2,541,"TA","TA","Y",0,33,0,0,0,0,"NA","NA","NA",0,4,2007,"WD","Normal",285000,4555,2.5,33
"1038",1177,20,"RL",6951,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,"1960_1990","1960_1990","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",658,"Unf",0,218,876,"GasA","TA","Y","SBrkr",923,0,0,923,1,0,1,0,3,1,"TA",5,"Typ",0,"NA","Attchd",1984,"Unf",1,264,"TA","TA","Y",362,0,0,0,0,0,"NA","MnPrv","NA",0,10,2008,"WD","Normal",119500,1799,2,362
"1039",1178,50,"RM",3950,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,8,"1900_1930","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,350,818,"GasA","TA","Y","SBrkr",818,406,0,1224,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1926,"Unf",1,210,"TA","TA","N",0,0,116,0,0,0,"NA","NA","NA",0,12,2009,"WD","Normal",115000,2042,1,116
"1040",1179,50,"RL",7681,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,"1900_1930","1930_1960","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,731,731,"GasA","Ex","Y","SBrkr",820,523,0,1343,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd",1921,"Unf",1,186,"Fa","TA","Y",192,0,102,0,0,0,"NA","NA","NA",0,7,2009,"WD","Normal",154900,2074,1.5,294
"1041",1181,60,"RL",11170,"Pave","NA","IR2","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,"1960_1990","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Wood","Gd","TA","No","LwQ",1216,"Unf",0,0,1216,"GasA","Ex","Y","SBrkr",1298,1216,0,2514,0,0,2,1,4,1,"TA",8,"Typ",0,"NA","Attchd",1990,"Fin",2,693,"TA","TA","Y",0,0,0,0,0,0,"NA","GdPrv","NA",0,4,2006,"WD","Normal",250000,3730,2.5,0
"1042",1182,120,"RM",5587,"Pave","NA","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,"1990_","1990_","Hip","CompShg","CemntBd","CmentBd","Stone",186,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1480,"Unf",0,120,1600,"GasA","Ex","Y","SBrkr",1652,0,0,1652,1,1,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2008,"Fin",2,482,"TA","TA","Y",162,53,0,153,0,0,"NA","NA","NA",0,11,2008,"New","Partial",392500,3252,3.5,368
"1043",1183,60,"RL",15623,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,"1990_","1990_","Hip","CompShg","Wd Sdng","ImStucc","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",2096,"Unf",0,300,2396,"GasA","Ex","Y","SBrkr",2411,2065,0,4476,1,0,3,1,4,1,"Ex",10,"Typ",2,"TA","Attchd",1996,"Fin",3,813,"TA","TA","Y",171,78,0,0,0,555,"Ex","MnPrv","NA",0,7,2007,"WD","Abnorml",745000,6872,4.5,249
"1044",1184,30,"RL",10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,"1900_1930","1930_1960","Hip","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",821,"Unf",0,299,1120,"GasA","Ex","Y","SBrkr",1130,0,0,1130,1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1970,"Unf",2,720,"TA","TA","Y",229,0,0,0,0,0,"NA","NA","NA",0,6,2006,"WD","Normal",120000,2250,2,229
"1045",1185,20,"RL",35133,"Grvl","NA","Reg","Lvl","AllPub","Inside","Mod","Timber","Norm","Norm","1Fam","1Story",5,4,"1960_1990","1960_1990","Hip","CompShg","MetalSd","MetalSd","BrkFace",226,"TA","TA","CBlock","TA","TA","Gd","Rec",1159,"Unf",0,413,1572,"GasA","Gd","Y","SBrkr",1572,0,0,1572,1,0,1,1,3,1,"TA",5,"Typ",2,"TA","2Types",1963,"RFn",3,995,"TA","TA","Y",0,263,0,0,263,0,"NA","NA","NA",0,5,2007,"WD","Normal",186700,3144,2.5,526
"1046",1186,50,"RL",9738,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,"1900_1930","1930_1960","Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",392,"Unf",0,392,784,"GasA","Gd","Y","SBrkr",949,272,0,1221,1,0,1,0,4,1,"TA",7,"Typ",0,"NA","Attchd",1965,"Unf",1,392,"TA","TA","Y",0,0,236,0,0,0,"NA","NA","NA",0,3,2006,"WD","Normal",104900,2005,2,236
"1047",1187,190,"RL",10615,"Pave","NA","IR1","Bnk","AllPub","Corner","Mod","OldTown","Artery","Artery","2fmCon","2Story",3,5,"1900_1930","1960_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","Mn","BLQ",440,"Unf",0,538,978,"GasA","TA","Y","SBrkr",1014,685,0,1699,1,0,2,0,3,2,"TA",7,"Typ",0,"NA","CarPort",1920,"Unf",2,420,"Fa","Fa","Y",0,74,0,0,0,0,"NA","NA","NA",0,8,2009,"WD","Abnorml",95000,2677,3,74
"1048",1188,20,"RL",12461,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","ImStucc","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1456,"Unf",0,168,1624,"GasA","Ex","Y","SBrkr",1624,0,0,1624,1,0,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1994,"RFn",3,757,"TA","TA","Y",0,114,192,0,0,0,"NA","GdPrv","NA",0,7,2006,"WD","Normal",262000,3248,3,306
"1049",1189,60,"RL",8935,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",95,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,831,831,"GasA","Ex","Y","SBrkr",831,829,0,1660,0,0,2,1,3,1,"Gd",7,"Typ",0,"NA","Attchd",2002,"RFn",2,493,"TA","TA","Y",144,68,0,0,0,0,"NA","NA","NA",0,7,2009,"WD","Normal",195000,2491,2.5,212
"1050",1191,190,"RL",32463,"Pave","NA","Reg","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","2fmCon","1Story",4,4,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","Stone",149,"TA","Gd","CBlock","TA","TA","Av","BLQ",1159,"Unf",0,90,1249,"GasA","Ex","Y","SBrkr",1622,0,0,1622,1,0,1,0,3,1,"TA",7,"Typ",1,"TA","2Types",1975,"Fin",4,1356,"TA","TA","Y",439,0,0,0,0,0,"NA","NA","NA",0,3,2007,"WD","Normal",168000,2871,2,439
"1051",1192,160,"FV",2645,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,776,776,"GasA","Ex","Y","SBrkr",764,677,0,1441,0,0,2,1,2,1,"Gd",5,"Typ",0,"NA","Detchd",1999,"Unf",2,492,"TA","TA","Y",206,0,0,0,0,0,"NA","NA","NA",0,11,2007,"WD","Normal",174000,2217,2.5,206
"1052",1193,50,"RM",9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,"1900_1930","1990_","Gambrel","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,702,702,"GasA","Gd","Y","SBrkr",842,630,0,1472,0,0,1,0,3,1,"Gd",6,"Typ",0,"NA","Detchd",1925,"Unf",1,250,"TA","Fa","P",0,0,84,0,0,0,"NA","GdWo","NA",0,7,2007,"WD","Normal",125000,2174,1,84
"1053",1194,120,"RM",4500,"Pave","NA","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","BrkFace",425,"TA","TA","PConc","Ex","TA","No","GLQ",883,"Unf",0,341,1224,"GasA","Ex","Y","SBrkr",1224,0,0,1224,1,0,2,0,2,1,"TA",5,"Typ",0,"NA","Attchd",1999,"Fin",2,402,"TA","TA","Y",0,304,0,0,0,0,"NA","NA","NA",0,6,2009,"WD","Normal",165000,2448,3,304
"1054",1195,60,"RL",9364,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","Stone",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"GasA","TA","Y","SBrkr",663,689,0,1352,0,0,1,1,4,1,"TA",7,"Typ",0,"NA","Attchd",1969,"Fin",1,299,"TA","TA","Y",379,36,0,0,0,0,"NA","MnPrv","NA",0,3,2010,"WD","Normal",158000,2015,1.5,415
"1055",1197,60,"RL",14054,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,879,879,"GasA","Ex","Y","SBrkr",879,984,0,1863,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,660,"TA","TA","Y",100,17,0,0,0,0,"NA","NA","NA",0,11,2006,"New","Partial",219210,2742,2.5,117
"1056",1198,75,"RM",8850,"Pave","NA","IR1","Bnk","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",7,6,"1900_1930","1930_1960","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,815,815,"GasA","Ex","Y","SBrkr",815,875,0,1690,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1916,"Unf",1,225,"TA","TA","Y",0,0,330,0,0,0,"NA","NA","NA",0,7,2006,"ConLw","Normal",144000,2505,1,330
"1057",1199,20,"RL",9100,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1212,1212,"GasA","Ex","Y","SBrkr",1212,0,0,1212,0,0,2,0,3,1,"Gd",6,"Typ",0,"NA","Attchd",2001,"RFn",2,573,"TA","TA","Y",356,0,0,0,0,0,"NA","NA","NA",0,6,2009,"WD","Normal",178000,2424,2,356
"1058",1200,20,"RL",11235,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,5,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","BrkFace",51,"TA","TA","CBlock","TA","TA","No","Rec",547,"Unf",0,504,1051,"GasA","Gd","Y","SBrkr",1382,0,0,1382,0,0,1,1,3,1,"TA",6,"Typ",1,"Po","Attchd",1974,"Unf",2,459,"TA","TA","Y",0,82,0,0,0,0,"NA","NA","NA",0,10,2006,"WD","Normal",148000,2433,1.5,82
"1059",1201,20,"RL",9353,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,864,864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Attchd",1972,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","Shed",0,7,2006,"Oth","Abnorml",116050,1728,1,0
"1060",1202,60,"RL",10400,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,866,866,"GasA","Ex","Y","SBrkr",866,913,0,1779,0,0,2,1,3,1,"Gd",6,"Typ",0,"NA","Attchd",1998,"RFn",2,546,"TA","TA","Y",198,36,0,0,0,0,"NA","NA","NA",0,3,2009,"WD","Normal",197900,2645,2.5,234
"1061",1203,50,"RM",6000,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,8,"1900_1930","1990_","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SBrkr",884,464,0,1348,1,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1960,"Unf",1,216,"TA","TA","N",0,0,208,0,0,0,"NA","NA","NA",0,5,2009,"WD","Normal",117000,2232,2,208
"1062",1205,20,"RL",10140,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",788,"Unf",0,268,1056,"GasA","Ex","Y","SBrkr",1074,0,0,1074,1,0,1,1,3,1,"TA",6,"Typ",0,"NA","Attchd",1975,"RFn",2,495,"TA","TA","Y",0,88,0,0,0,0,"NA","MnPrv","NA",0,7,2006,"WD","Normal",153500,2130,2.5,88
"1063",1206,20,"RL",14684,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,7,"1960_1990","1990_","Hip","CompShg","HdBoard","HdBoard","BrkFace",234,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",485,"BLQ",177,1496,2158,"GasA","Gd","Y","SBrkr",2196,0,0,2196,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1990,"RFn",3,701,"TA","TA","Y",84,70,0,0,0,0,"NA","NA","NA",0,6,2009,"WD","Normal",271900,4354,2,154
"1064",1207,20,"RH",8900,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",4,4,"1960_1990","1960_1990","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",1056,"Unf",0,0,1056,"GasA","TA","Y","SBrkr",1056,0,0,1056,1,0,1,0,2,1,"TA",5,"Typ",0,"NA","Detchd",1966,"Unf",1,384,"TA","TA","Y",0,42,0,0,0,0,"NA","MnPrv","NA",0,11,2006,"WD","Normal",107000,2112,2,42
"1065",1208,20,"RL",9135,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",340,"Unf",0,1342,1682,"GasA","Ex","Y","SBrkr",1700,0,0,1700,1,0,2,0,3,1,"Gd",7,"Typ",0,"NA","Attchd",2003,"RFn",2,544,"TA","TA","Y",192,23,0,0,0,0,"NA","NA","NA",0,5,2006,"WD","Normal",2e+05,3382,3,215
"1066",1209,20,"RL",7763,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"1960_1990","1960_1990","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",504,"BLQ",108,319,931,"GasA","TA","Y","SBrkr",1283,0,0,1283,1,0,1,0,3,1,"TA",6,"Typ",0,"NA","Detchd",1980,"Unf",2,506,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,10,2008,"WD","Normal",140000,2214,2,0
"1067",1210,20,"RL",10182,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRNn","Norm","1Fam","1Story",8,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","Stone",420,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1220,"Unf",0,440,1660,"GasA","Ex","Y","SBrkr",1660,0,0,1660,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",2,500,"TA","TA","Y",322,50,0,0,0,0,"NA","NA","NA",0,5,2006,"New","Partial",290000,3320,3,372
"1068",1211,60,"RL",11218,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SBrkr",1055,790,0,1845,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,462,"TA","TA","Y",635,104,0,0,0,0,"NA","GdPrv","Shed",400,5,2010,"WD","Normal",189000,2900,2.5,739
"1069",1213,30,"RL",9340,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,"1930_1960","1930_1960","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",344,"Unf",0,328,672,"GasA","TA","Y","SBrkr",672,0,0,672,1,0,1,0,2,1,"TA",4,"Typ",0,"NA","Attchd",1941,"Unf",1,234,"TA","TA","N",0,113,0,0,0,0,"NA","NA","NA",0,8,2009,"WD","Normal",113000,1344,2,113
"1070",1214,80,"RL",10246,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,"1960_1990","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","Gd","Av","GLQ",648,"Unf",0,0,648,"GasA","Ex","Y","SBrkr",960,0,0,960,1,1,0,0,0,1,"TA",3,"Typ",0,"NA","Attchd",1965,"Unf",1,364,"TA","TA","Y",88,0,0,0,0,0,"NA","NA","NA",0,5,2006,"WD","Normal",145000,1608,1.5,88
"1071",1216,20,"RL",7094,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"1960_1990","1960_1990","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",180,"LwQ",374,340,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1966,"RFn",1,384,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,5,2007,"WD","Normal",125000,1788,1,0
"1072",1217,90,"RM",8930,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,"1960_1990","1960_1990","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","TA","Y","SBrkr",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,"NA","Attchd",1978,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,4,2010,"WD","Normal",112000,1902,2,0
